7.063687039186981043e-01,1.001529065433659715e+00,7.062227896060925270e-01,1.001548295960803969e+00,-7.041406050623387758e-01,1.001561027720984764e+00,-7.041218132703039867e-01,1.001606514040420448e+00,1.001724242964807887e+00,-7.048025894987939299e-01
6.415014611565827973e-02,9.396066970249131178e-02,6.382338913072778397e-02,1.032896995206314672e-01,-9.514139830643995877e-02,1.277218224224516974e-01,-9.868172707212653771e-02,9.835154319962674530e-02,1.269076866441134488e-01,-9.536809656242466182e-02
7.049312114508465843e-01,9.993307635510881859e-01,7.051070460865188627e-01,9.996287988998699969e-01,7.036576743209291829e-01,-9.998536544020361072e-01,7.031887291609567603e-01,1.000179496496735210e+00,-1.000063955097540758e+00,7.029638938052611419e-01
3.537297068433994385e-01,-4.298033584338323970e-03,3.536894461410793888e-01,-4.683742085805795916e-03,3.495335846576063665e-01,1.440073935926425817e-03,3.494236846335917468e-01,-4.634681525816515199e-03,1.081074616992712140e-03,3.500817442635789645e-01
5.342925829750384548e-01,9.067068298199075782e-01,5.355234221499959313e-01,9.070425256161088745e-01,5.474656792818887174e-01,9.074563426915098763e-01,5.501745618784614766e-01,9.071325384316205609e-01,9.080348590657644214e-01,5.453491842279957202e-01
3.502784820519424525e-01,-3.884677857872374492e-04,3.476880076032335398e-01,-1.118411023734451962e-02,-3.495406257881476519e-01,1.124591953392635631e-02,-3.482652914866876115e-01,-6.467799815538562667e-03,1.172043925932595744e-02,-3.466689582398112535e-01
7.205116556705102315e-01,-1.001435701197641359e+00,-1.357421665972310676e-01,-1.001467642982085682e+00,1.796752779115325382e-01,1.001603640610234436e+00,4.323737516056359587e-01,-1.001516143493859978e+00,1.001773815961749303e+00,4.203529650466010792e-01
-5.360017549474725002e-02,-1.408476710401699583e-01,9.006989775922230601e-01,-1.409884547004423005e-01,7.255436023739677553e-01,9.536560457349904651e-02,-8.861244542415160907e-01,-1.407350406653156694e-01,9.458709890061335612e-02,-8.913712743863153598e-01
-6.913681907853963526e-01,1.000624202469013291e+00,-4.126928833549391995e-01,1.000282031183168163e+00,6.643066126131963456e-01,1.000074177107143525e+00,-1.668424122267561649e-01,9.998004071331368925e-01,9.998535761654349097e-01,-1.695896104584455055e-01
7.078774618869756452e-01,1.003736809707006294e+00,-1.494414119004719432e-01,1.003771965668620814e+00,-7.055940536353833004e-01,1.003652351461940651e+00,4.894786619751199663e-01,1.003886702169068501e+00,1.003975159909871406e+00,4.762916757085882136e-01
