1.001405328175567933e+00,7.064840063533454062e-01,7.063710040941488799e-01,-7.042336363983119352e-01,1.001584522371988806e+00,1.001540678296124476e+00,1.001667126065448610e+00,7.059584566625984881e-01,1.001497342635045307e+00,1.001557012514696643e+00
1.394918828108960285e-01,6.366262082782120357e-02,6.403642801604667034e-02,-9.534472531884805035e-02,1.357460200875388046e-01,1.019595000169949833e-01,1.003436858943227150e-01,6.724724592149004809e-02,1.318319642125898583e-01,1.340900531491997227e-01
-1.000855471486994386e+00,7.048598580400639024e-01,7.049392459368178931e-01,7.035370414690925722e-01,-1.000725393614253722e+00,1.000144937064628259e+00,1.000041843556021437e+00,7.050535195164523428e-01,-1.000342846295124266e+00,-9.992441484729231993e-01
1.254265882057753944e-03,3.539061230827766358e-01,3.538329122532913873e-01,3.496631035474601634e-01,1.421925142695282772e-03,-4.459530172108874639e-03,-4.738509904159732451e-03,3.538879487740859142e-01,1.093892957914500931e-03,1.146958868840369447e-03
9.071078739618533282e-01,5.316804314484347982e-01,5.345556846538840334e-01,5.446698870960324790e-01,9.077837899431793200e-01,9.070106663899842880e-01,9.074174183838364938e-01,5.297323706292409451e-01,9.072798026593122955e-01,9.076310525044142263e-01
1.964302109516650758e-03,3.546206745415397266e-01,3.498196915984579380e-01,-3.447606124472555322e-01,3.123419701978513187e-03,-1.020148398127436636e-02,-8.797049025496954736e-03,3.474220228443873904e-01,7.427343882243521607e-03,3.484964122207121710e-03
1.001470613682077904e+00,-6.058509944410304104e-01,-1.354893384423586644e-01,-6.740472526981363677e-01,1.001643563265407710e+00,-1.001459397055825651e+00,-1.001577927098047605e+00,-4.034292828865443936e-01,1.001546661596383059e+00,1.001613247029438769e+00
9.071071211746503660e-02,-2.475108492948276395e-01,9.007527868680609284e-01,7.084813740514320779e-01,9.530191307277731394e-02,-1.408230911422916343e-01,-1.405395094973377057e-01,9.043028160824689854e-01,9.524444736153056534e-02,9.509042835603470634e-02
9.990842168899661813e-01,7.560971842403381160e-01,-4.126585224103264671e-01,-2.090799936681879689e-01,9.992269272853138151e-01,9.998035062671362105e-01,9.999141258787755948e-01,-1.395751787925233189e-01,9.996061750466387341e-01,1.000769897337788317e+00
1.003337849128993042e+00,7.080852493226535982e-01,-1.491620508356820973e-01,-7.055859459507836107e-01,1.003681928689060143e+00,1.003760145451020547e+00,1.004009109526308174e+00,-4.546196994070765274e-01,1.003530089220955102e+00,1.003635446895117189e+00
2.605905182868955006e-01,1.197193686316468664e-01,8.827561905664070840e-01,-1.807662242593630619e-01,2.566906058903005161e-01,1.804111921387172024e-01,1.785831886718585726e-01,8.768444492006869373e-01,2.533189252756729015e-01,2.551539119392555177e-01
-1.001665544267190455e+00,7.043357608789321267e-01,-4.455246240188958651e-01,7.037625163169783926e-01,-1.001405376551703252e+00,1.000328022605847300e+00,1.000121822036045938e+00,-1.564120865437303720e-01,-1.000701814959071401e+00,-9.986273947619652702e-01
-9.019598263908511779e-04,3.534633107506021665e-01,5.977164331115100149e-01,3.491625124480404185e-01,-9.082596186080824216e-04,-6.708771595239150162e-03,-7.109010821102371668e-03,5.988599440725925760e-01,-1.153155508058541310e-03,-1.157712115371392972e-03
8.278243145558769056e-01,5.161717021983036613e-01,4.207611133319440477e-01,5.434376177629159921e-01,8.289871131762178713e-01,8.276854511715715512e-01,8.283678127443002692e-01,4.211961354652427603e-01,8.281488622800161625e-01,8.287956852185536238e-01
2.868147294050949966e-03,3.547656098779467526e-01,5.936332287217960246e-01,-3.446771473105165184e-01,3.878869832846731751e-03,-1.038702562439068611e-02,-8.878001371366437550e-03,5.934537688397307775e-01,7.824156743768830025e-03,2.801077058621917124e-03
1.003638418432195811e+00,-6.066588427838965902e-01,9.022052656924591796e-01,-6.772787403845130783e-01,1.003973650087899516e+00,-1.003459417079002103e+00,-1.003685313574352866e+00,8.521474602596318393e-01,1.003794270886669837e+00,1.003918111482320796e+00
1.704618419462005652e-01,-3.098204423632930360e-01,1.953354769381957790e-01,5.768338730032224193e-01,1.741131582909422604e-01,-2.615180961557393990e-01,-2.609424839162014509e-01,3.544622851712230793e-01,1.742852738117866562e-01,1.738950423164673798e-01
9.981755180124025628e-01,7.563615982176852270e-01,3.845383075925293825e-01,-2.085411975081465086e-01,9.984715089054903014e-01,9.996385230875215466e-01,9.998421588599872845e-01,-3.849690823485098501e-01,9.992092631492998089e-01,1.001453841809783585e+00
1.005804292193206440e+00,7.102453365976179045e-01,-1.528190252599145593e-01,-7.073159617034907587e-01,1.006301150142902223e+00,1.006773356983988288e+00,1.007142253708074975e+00,-4.594812521885223155e-01,1.006104773311871314e+00,1.006243588118128640e+00
3.670930448385049116e-01,1.675099909041991575e-01,8.054701298091586636e-01,-2.558652884439019948e-01,3.631514335590572129e-01,2.472138840176106023e-01,2.452602409752242252e-01,7.621393855682704332e-01,3.601582730865178217e-01,3.616428895540162447e-01
-1.002429470037235149e+00,7.037865087171417677e-01,-4.447573012115605962e-01,7.039588784304943170e-01,-1.002040905155744621e+00,1.000471089250185797e+00,1.000173580435851584e+00,-1.567063856766191254e-01,-1.001053921471589003e+00,-9.981345720570110602e-01
-3.852736695527216818e-03,3.528659783713612996e-01,5.983387084729840932e-01,3.484147218179868277e-01,-4.027040132682750163e-03,-9.763060346218925545e-03,-1.028084743476223063e-02,5.995118013842967164e-01,-4.202143518741053782e-03,-4.256652808769702777e-03
7.602818189459378262e-01,5.029494490315062905e-01,4.352750222963726046e-01,5.435520105726258100e-01,7.617893823567469802e-01,7.601510093192109796e-01,7.610099463531592168e-01,4.357118010691148902e-01,7.607395212389792549e-01,7.616448704462017716e-01
3.782084668319604746e-03,3.549174954549558225e-01,5.935026601110192646e-01,-3.445922707716069233e-01,4.635611582440259636e-03,-1.053204260731918467e-02,-8.930398952667634865e-03,5.934932296714723332e-01,8.241127712852487977e-03,2.215515078296630830e-03
1.006604892223377234e+00,-6.076236866574301621e-01,9.046469193994803870e-01,-6.816689015591655965e-01,1.007092232312782443e+00,-1.005991696337488417e+00,-1.006314795334200207e+00,8.538613195546143064e-01,1.006844423902234498e+00,1.007017451877543879e+00
